Filename,Prediction,Actual,Predicted
real/a00_4e100fc51a3f3586-012-00.png,0.0005709529,0,0
real/a00_4e51d1ff9942edf5-002-00.png,0.0,0,0
real/a00_4e51d1ff9942edf5-020-00.png,0.0,0,0
real/a00_4e51d1ff9942edf5-036-00.png,0.0,0,0
real/a00_4e8dd1d96834b094-044-00.png,0.0,0,0
real/a00_4f0ac8fabbd775c4-028-00.png,2.0861626e-05,0,0
real/a00_4f0ac8fabbd775c4-031-00.png,9.226799e-05,0,0
real/a00_4fca4818ceabe4f3-006-00.png,0.0,0,0
real/a00_4fca4818ceabe4f3-009-00.png,0.0,0,0
real/a00_4fca4818ceabe4f3-017-00.png,2.6226044e-06,0,0
real/a00_502a08c3fab41467-037-00.png,0.0,0,0
real/a00_50ed9a5a428a3651-014-00.png,0.0,0,0
real/a00_525c0604b3a1b291-022-00.png,0.00024718046,0,0
real/a00_545736be7c07e6c1-037-00.png,0.0,0,0
real/a00_545736be7c07e6c1-038-00.png,0.0,0,0
real/a00_5491f82ee5516e59-019-00.png,0.0,0,0
real/a00_5491f82ee5516e59-033-00.png,0.0003504753,0,0
real/a00_5491f82ee5516e59-035-00.png,0.00012588501,0,0
real/a00_5503b5befd7af17b-000-00.png,1.1920929e-07,0,0
real/a00_55c1d3734d8306a1-005-00.png,0.0,0,0
real/a00_55c1d3734d8306a1-007-00.png,0.0,0,0
real/a00_55c1d3734d8306a1-039-00.png,0.0,0,0
real/a00_55c3d55255a66825-015-00.png,0.0,0,0
real/a00_55efc510ccb6b565-005-00.png,0.0,0,0
real/a00_568c72eae03958dc-016-00.png,1.1920929e-07,0,0
real/a00_568c72eae03958dc-038-00.png,2.7418137e-06,0,0
real/a00_56e06833fa5fa83f-002-00.png,0.0,0,0
real/a00_56e06833fa5fa83f-032-00.png,0.0,0,0
real/a00_581cd8ad78ed73eb-026-00.png,0.0,0,0
real/a00_581cd8ad78ed73eb-038-00.png,0.0,0,0
real/a00_581cd8ad78ed73eb-041-00.png,0.0,0,0
real/a00_594e24957ff83d8d-026-00.png,0.00016844273,0,0
real/a00_596b8358e59001e2-030-00.png,0.0,0,0
real/a00_596b8358e59001e2-042-00.png,0.0,0,0
real/a00_5b5ce25b73ebd5a1-044-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-002-00.png,0.0012641549,0,0
real/a00_5bcfa28fc6dd7656-026-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-041-00.png,0.0,0,0
real/a00_5bcfa28fc6dd7656-045-00.png,0.00027519464,0,0
real/a00_5c8b82d8f69522f2-000-00.png,0.0,0,0
real/a00_5c8b82d8f69522f2-028-00.png,0.0027799606,0,0
real/a00_5d38bcd3d823b9ab-010-00.png,0.0,0,0
real/a00_5df192e44c8d067c-000-00.png,2.1457672e-06,0,0
real/a00_5df192e44c8d067c-010-00.png,9.536743e-07,0,0
real/a00_5e34b3a9359e8bea-038-00.png,7.1525574e-07,0,0
real/a00_5f0a402dbf0ced91-012-00.png,5.4836273e-06,0,0
real/a00_5f0a402dbf0ced91-015-00.png,5.9604645e-07,0,0
real/a00_5f0a402dbf0ced91-017-00.png,4.7683716e-07,0,0
real/a00_5f0a402dbf0ced91-046-00.png,9.536743e-07,0,0
real/a00_5fc20fab79136a9c-026-00.png,3.33786e-06,0,0
real/a00_5fc20fab79136a9c-036-00.png,0.0003721714,0,0
real/a00_5fc20fab79136a9c-045-00.png,4.7683716e-07,0,0
real/a00_601909ccbcfe8f72-015-00.png,5.9604645e-06,0,0
real/a00_601909ccbcfe8f72-027-00.png,0.0,0,0
real/a00_601909ccbcfe8f72-029-00.png,0.0,0,0
real/a00_606e229bf8ff7650-016-00.png,1.1920929e-07,0,0
real/a00_606e229bf8ff7650-041-00.png,0.002267599,0,0
real/a00_610e93c767dbfdd8-010-00.png,0.0,0,0
real/a00_610e93c767dbfdd8-013-00.png,1.1920929e-07,0,0
real/a00_6284353fbe53625c-000-00.png,2.026558e-06,0,0
real/a00_6284353fbe53625c-014-00.png,0.0,0,0
real/a00_6284353fbe53625c-041-00.png,8.225441e-06,0,0
real/a00_629c5407f52bba27-002-00.png,2.3841858e-06,0,0
real/a00_629c5407f52bba27-004-00.png,5.4836273e-05,0,0
real/a00_629c5407f52bba27-005-01.png,3.5762787e-07,0,0
real/a00_629c5407f52bba27-014-01.png,2.3841858e-07,0,0
real/a00_62e1ecf89033ad6e-006-00.png,1.1920929e-07,0,0
real/a00_62e1ecf89033ad6e-021-00.png,1.1920929e-07,0,0
real/a00_63519a50919d6d68-003-00.png,0.0,0,0
real/a00_63519a50919d6d68-043-00.png,0.0,0,0
real/a00_64eeba9abf4806c8-004-00.png,0.0,0,0
real/a00_64eeba9abf4806c8-007-01.png,2.3126602e-05,0,0
real/a00_64eeba9abf4806c8-015-01.png,3.6120415e-05,0,0
real/a00_6517c9757d8ac03b-001-00.png,6.341934e-05,0,0
real/a00_6517c9757d8ac03b-016-00.png,0.0,0,0
real/a00_6517c9757d8ac03b-041-00.png,0.0,0,0
real/a00_65235ac264127cbc-029-00.png,0.0,0,0
real/a00_65235ac264127cbc-038-00.png,0.0,0,0
real/a00_65235ac264127cbc-040-00.png,0.0,0,0
real/a00_66d16e6fa6d2d920-044-00.png,0.0,0,0
real/a00_6731784a7afd2d0c-020-00.png,0.0,0,0
real/a00_67cd76bd523c1914-010-00.png,0.0,0,0
real/a00_6800f522b2bb2055-030-00.png,3.5762787e-07,0,0
real/a00_6800f522b2bb2055-039-00.png,0.0,0,0
real/a00_6800f522b2bb2055-047-00.png,2.2649765e-06,0,0
real/a00_68aa044a8b683bfa-010-00.png,0.0,0,0
real/a00_68aa044a8b683bfa-019-00.png,0.0,0,0
real/a00_68ae1291eb7dd173-000-00.png,0.0006170273,0,0
real/a00_68ae1291eb7dd173-004-00.png,0.0003222227,0,0
real/a00_68ae1291eb7dd173-018-00.png,0.0031944513,0,0
real/a00_69a6a85e2f83618b-032-00.png,1.5497208e-06,0,0
real/a00_69a6a85e2f83618b-040-00.png,3.5762787e-06,0,0
real/a00_6a1f7a7095574091-007-00.png,5.9604645e-07,0,0
real/a00_6a1f7a7095574091-034-00.png,0.00038987398,0,0
real/a00_6acdd69301533376-044-00.png,0.0,0,0
real/a00_6af6ac39df06b7ed-035-00.png,1.168251e-05,0,0
real/a00_6b1eb020a1f0fcd5-031-00.png,0.0,0,0
real/a00_6b1eb020a1f0fcd5-041-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-004-00.png,0.0,0,0
real/a00_6b9fac17b3fa3f2e-014-00.png,4.7683716e-07,0,0
real/a00_6b9fac17b3fa3f2e-016-00.png,1.0728836e-06,0,0
real/a00_6b9fac17b3fa3f2e-039-00.png,4.7326088e-05,0,0
real/a00_6b9fac17b3fa3f2e-046-00.png,1.1920929e-07,0,0
real/a00_6c228a471c167c44-001-00.png,2.3841858e-05,0,0
real/a00_6cfabf15b917491e-012-00.png,0.0,0,0
real/a00_6cfabf15b917491e-017-00.png,0.0,0,0
real/a00_6d3ba69b985f504a-042-00.png,0.0,0,0
real/a00_6d96e40994ade382-025-00.png,0.0,0,0
real/a00_6df22bd30815a3da-001-00.png,2.9802322e-06,0,0
real/a00_6df22bd30815a3da-005-00.png,0.0,0,0
real/a00_6df22bd30815a3da-011-00.png,0.0001333952,0,0
real/a00_6df22bd30815a3da-034-00.png,1.835823e-05,0,0
real/a00_6df22bd30815a3da-036-00.png,0.0,0,0
real/a00_6df22bd30815a3da-041-00.png,2.3841858e-07,0,0
real/a00_6e97906fd4b4b58c-021-00.png,0.0,0,0
real/a00_6ea7b94330caff68-002-00.png,0.0,0,0
real/a00_6ea7b94330caff68-029-00.png,0.0,0,0
real/a00_6f2dbbfa69ef1ee8-000-00.png,0.0,0,0
real/a00_6f2dbbfa69ef1ee8-022-00.png,3.33786e-06,0,0
real/a00_6f2dbbfa69ef1ee8-025-00.png,0.0,0,0
real/a00_6f3e43e28caa3292-033-00.png,1.1920929e-07,0,0
real/a00_6f3e43e28caa3292-037-00.png,1.1920929e-07,0,0
real/a00_6f3ea83942f44f99-015-00.png,0.0,0,0
real/a00_6f3ea83942f44f99-037-00.png,0.0,0,0
real/a00_6f3ea83942f44f99-039-00.png,0.0,0,0
real/a00_6f3ea83942f44f99-040-00.png,0.0,0,0
real/a00_7002c4ae24c8c50b-003-00.png,0.0,0,0
real/a00_7002c4ae24c8c50b-026-00.png,0.0,0,0
real/a00_7002c4ae24c8c50b-038-00.png,9.179115e-05,0,0
real/a00_70787394b378b8ff-040-00.png,0.0,0,0
real/a00_71140b2c50c2a7e0-003-00.png,0.0,0,0
real/a00_71a9c6f2a9c0c006-007-00.png,0.0,0,0
real/a00_71a9c6f2a9c0c006-020-00.png,0.0,0,0
real/a00_71a9c6f2a9c0c006-029-00.png,0.0,0,0
real/a00_71f2b7b504acb603-001-00.png,0.0,0,0
real/a00_735db08b67ae8308-035-00.png,0.0,0,0
real/a00_737d0a39fa9092d9-015-00.png,0.0,0,0
real/a00_73883ab246c877e7-010-00.png,0.0,0,0
real/a00_73883ab246c877e7-040-00.png,1.1920929e-07,0,0
real/a00_73d29ce3cfdd5775-003-00.png,4.053116e-06,0,0
real/a00_73d29ce3cfdd5775-045-00.png,1.1920929e-07,0,0
real/a00_743e6518bbbb30ba-001-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-032-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-038-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-040-00.png,0.0,0,0
real/a00_743e6518bbbb30ba-046-00.png,0.0,0,0
real/a00_74a2bb6698bb8b6e-006-00.png,0.0,0,0
real/a00_74a2bb6698bb8b6e-026-00.png,0.0,0,0
real/a00_74a49be210cb16cf-017-00.png,0.00028783083,0,0
real/a00_74ff1c878a3f4e79-021-00.png,0.0,0,0
real/a00_75df208133a9ff38-046-00.png,0.0,0,0
real/a00_75e80760f4928a07-004-00.png,0.0,0,0
real/a00_75e80760f4928a07-031-00.png,0.0,0,0
real/a00_76624b9441a7042d-012-00.png,0.0,0,0
real/a00_7680ec1554885b1b-014-00.png,6.556511e-06,0,0
real/a00_7680ec1554885b1b-017-00.png,2.3841858e-07,0,0
real/a00_76d9f6549b324812-016-00.png,9.536743e-07,0,0
real/a00_77174304fe3e32ad-012-00.png,0.0,0,0
real/a00_77174304fe3e32ad-038-00.png,3.4570694e-06,0,0
real/a00_77a168e4d0f57f6c-006-00.png,0.0,0,0
real/a00_77a168e4d0f57f6c-012-00.png,0.0,0,0
real/a00_77a168e4d0f57f6c-019-00.png,0.0,0,0
real/a00_77a168e4d0f57f6c-028-00.png,0.0,0,0
real/a00_77a168e4d0f57f6c-044-00.png,4.7683716e-07,0,0
real/a00_7852b7d7667ffd05-017-00.png,0.0,0,0
real/a00_7876842206cd931e-023-00.png,0.001110971,0,0
real/a00_7876842206cd931e-036-00.png,0.0,0,0
real/a00_791167ec46bbde73-034-00.png,4.9591064e-05,0,0
real/a00_791167ec46bbde73-041-00.png,0.0001103878,0,0
real/a00_7a11eb33f58065c5-003-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-005-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-021-00.png,0.0,0,0
real/a00_7a11eb33f58065c5-045-00.png,0.0,0,0
real/a00_7ab99beda2ba08c4-003-00.png,0.0,0,0
real/a00_7ab99beda2ba08c4-035-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-003-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-026-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-031-00.png,0.0,0,0
real/a00_7abb129c2fc9fd9d-038-00.png,0.0,0,0
real/a00_7b2b5f95f4e82168-035-00.png,2.4914742e-05,0,0
real/a00_7b2b5f95f4e82168-037-00.png,0.0013213754,0,0
real/a00_7c47046e312f1833-005-00.png,0.0,0,0
real/a00_7c47046e312f1833-025-00.png,0.0,0,0
real/a00_7c63888bcf3ab132-042-00.png,3.4093857e-05,0,0
real/a00_7cb11e445384ff89-002-00.png,0.0,0,0
real/a00_7cb11e445384ff89-025-00.png,0.0,0,0
real/a00_7cb11e445384ff89-042-00.png,0.0,0,0
real/a00_7dd56cecc810d83d-030-00.png,0.0,0,0
real/a00_7dd56cecc810d83d-031-00.png,0.0,0,0
